trial_number,value,ATR_MULTIPLIER,VCP_TIGHTNESS_RANGE,BREAKOUT_BUFFER_ATR,BREAKOUT_VOL_MULT,TARGET_RR,TRAIL_ATR_MULT,REGIME_BULL_THRESHOLD
177,0.00948738705914316,1.3922649273590921,0.04600036965172316,0.47254311327555204,1.105226095956922,2.6306722559457927,2.911206926392353,53,-0.04657781547111708
178,-0.00872242283851396,1.3599349302714148,0.044673528969328385,0.4841939100061409,1.1533882495309489,2.6773417673413955,2.9609310604914474,54,-0.056191833889027085
179,0.07355887799675168,1.3860993077079002,0.04235439142173261,0.4619860196578344,1.0960791523098201,2.6159244964654538,1.9271633234443515,55,-0.034310105073101685
180,0.07327701724435959,1.3675951978311471,0.04644113107998423,0.4616009266696631,1.0867018000439304,2.661541218928043,2.9452598876409875,54,-0.033248174215340855
181,0.02189836126506042,1.379749587321854,0.04670407595852229,0.4615067164221032,1.0982786093496835,2.6612225169936408,2.005977456353189,53,-0.03326911879186375
182,0.05057129981150619,1.369419287788849,0.04501777272213381,0.4648271088781087,1.0717482790845632,2.615622130989068,2.9479319326645363,54,-0.03405384689240755
183,0.05859575720870034,1.385369881971989,0.04383646036192312,0.45978423128851537,1.0848696473032933,2.627720452291964,2.982025199911254,55,-0.02903141154360311
184,0.05607396656081125,1.3630530639604952,0.047706303081116,0.46854541215331247,1.053529649267719,2.6940551559655206,2.938002746624971,54,-0.03461092320780108
185,-0.008278432995431862,1.4003707922150428,0.03568369241968676,0.4762532286203339,1.0930134748032947,2.637125221624537,2.134289876775049,37,-0.02279088685433278
186,0.059564688177692886,1.3560109422062243,0.04283007568969803,0.46588050197172143,1.107841510776911,2.652915694706399,1.8001438684332323,55,-0.03721563245930671
187,0.06516511448128606,1.3452791858436604,0.04644503374896345,0.4591764782907224,1.124589316803321,2.6661949743350783,2.998658667035262,53,-0.03183140707962102
188,0.051902075287031835,1.3661248046711156,0.04413030972949133,0.4885868398675375,1.1027894642772413,2.6117377376339674,2.9632333340310617,54,-0.02872555098838045
189,0.07308667317099446,1.3792933921251058,0.04565366562653789,0.4736004706666543,1.0867794463967415,2.64588088636977,2.8932381500837647,55,-0.0038521156920824223
190,0.05686910665274678,1.3819124406439762,0.045736662151603866,0.4707219218550728,1.1341598170459835,2.644845527587708,2.0565754467284827,55,-0.034149002895755606
191,0.08915508269775936,1.3878659965653157,0.045166102989455004,0.4741496115195448,1.122047878841217,2.62522485365696,2.8802322019148603,55,-0.007427461755513995
192,0.07548883949289753,1.4059976812601436,0.04493799863524163,0.4787303607426697,1.1207024529996348,2.6281613479623425,2.8886219908866657,55,-0.014131225471984485
193,0.05106664844095641,1.4071515938851002,0.04515279307949949,0.4778363341723155,1.1234302295945833,2.6215605265675506,2.877393282630823,55,-0.005301044668892334
194,0.06548629998567444,1.4012751670163306,0.044553050765647424,0.4739529425131726,1.095715067155948,2.62867237965476,2.8888774239662167,55,-0.000648650452890154
195,0.05736740648094777,1.3874564873946924,0.04308140672474993,0.479496921195728,1.1101531864417769,2.60535920691197,1.9035145269453624,54,-0.010561786917715199
196,0.045382014687053884,1.3934538525924163,0.04618182029899769,0.4848276954981547,1.143126908909877,2.3566623815218994,2.8530908252638323,55,-0.01120381256846752
197,0.03121836702861131,1.3755820218634016,0.04390331897572915,0.4662895711344355,1.1189996681234058,2.643010684640392,2.2232620188823553,54,-0.00389627977228759
198,0.05048222285299496,1.4191115620363046,0.04540465139224864,0.47056787843975867,1.1264714742668964,2.6224721945652685,2.90583154427063,55,-0.012156302223389155
199,0.010745703403820894,1.399453264092101,0.047056000417325966,0.4924067099266708,1.107906297530593,2.650503061462212,2.9281858106949885,53,-0.03847067730706869
200,0.0436554868317141,1.4101457431305757,0.043371001675359816,0.4744295617263541,1.087985030956095,2.59040092063612,2.3423036609595917,55,-0.06394588029863775
201,0.03307042507951591,1.4262594687525376,0.04431798627050201,0.48195976058784407,1.1344067702514014,2.611359919498547,2.9452205158649924,54,-0.008801153028941942
202,0.0715692492333768,1.3819795399327268,0.042137674052207266,0.4782406052265467,1.112566373901624,2.682590078938358,2.9744480789796888,54,-0.03573137997870219
203,0.06024541750425964,1.3884862734418764,0.042148789916293346,0.47772275576189716,1.1004981305043229,2.6908879225974967,2.920191269084022,55,-0.03621543358057146
204,0.09385745368916797,1.378749090248061,0.04261477844839153,0.4689626966645346,1.1119504698561382,2.6741294777156965,2.9582111525041928,54,-0.03300387099702804
205,0.06659643585300393,1.3792598151378324,0.04273968565088652,0.46392975010993154,1.1242575315154932,2.678801109876535,2.89634057155328,55,-0.014751229726042245
206,0.07778790744469692,1.3704138482865282,0.041646164294290286,0.46852865470955385,1.1056530961455797,2.681667561423167,2.972614823028292,54,-0.033139733496904786
207,0.044064786208009174,1.3727076729227181,0.04173906384494042,0.4693617012228365,1.0775424834704312,2.6759263751911093,1.8374453487089446,54,-0.032487390599847316
208,0.01344806277603249,1.3838222231794808,0.04247022263373853,0.4710374060723676,1.095787177017168,2.6591896472494305,2.974136146766189,53,-0.03538075394210586
209,0.06796704506937033,1.3950126757499426,0.04343131517591317,0.4739132137790486,1.1059259369197476,2.691914570245247,2.972628777476336,55,-0.03161704722542276
210,0.06387281504024268,1.36876503568962,0.04034978923950048,0.4630153944124735,1.0856523251021308,2.670681884692188,2.9196107951986967,54,-0.0028034188164446344
211,0.0020415718767115183,1.3869305171595077,0.04163756903937323,0.4673554578829585,1.1283521795511566,2.684078508516589,2.9474281055279707,42,-0.0378710852787958
212,0.0716696810151849,1.3778243207451621,0.042990898681325884,0.4788850944950218,1.1124728968457125,2.631663313313225,2.9364208190571923,55,-0.04392090910013871
213,0.08303903191637456,1.3794331732137157,0.04294151809170761,0.47855626078021524,1.1111237215080307,2.624613728449974,2.974948284884054,55,-0.03288997848935384
214,0.06313328596469149,1.3745174322820468,0.04324016769932055,0.48336450214592463,1.1026463379094589,2.6259669774129395,2.9242439973627192,55,-0.029213347536369224
215,0.06502528734414852,1.4036005973304635,0.04433620476358102,0.47254573252094384,1.1204795277601556,2.643788802491938,2.883757752339444,55,-0.04214289431161527
216,0.045578558059138935,1.3947053327383956,0.04368173429000185,0.47944440040233227,1.1380475783929236,2.6111078185037453,2.9593684460835488,55,-0.03340316063827082
217,0.07131047416653497,1.3651526398618725,0.0426662768302578,0.47492970674148866,1.0929271148201853,2.631411997380801,2.937339641507157,54,-0.030543556552401666
218,0.055859994074381726,1.3756414736239024,0.04497655097337533,0.48562435373783924,1.108861303134592,2.6007149254984308,2.906832662235177,55,-0.0434730412713101
219,0.029145925786390386,1.3897755161611158,0.04300659872779524,0.46848410209302516,1.1199552068227105,2.534140562791799,2.9992160104997367,53,-0.049121017013342476
220,0.05557609089002335,1.379389640862813,0.043900747564267796,0.46120000740837636,1.1316859879348258,2.651617856848075,2.8704012691779215,54,-0.03309981096283148
221,0.06304592736352305,1.3705515107296657,0.04241901341290361,0.4796996781901152,1.0991166076629972,2.622953893610316,2.9580622353036703,55,-0.026624817934590206
222,0.06978113336442299,1.382290795158227,0.04171282595345506,0.47803225714608566,1.1149620432552763,2.6603557966350375,2.9786227804747294,54,-0.03572298316678938
223,0.05334367612557188,1.3824827745428057,0.04219922108142198,0.4753473762789489,1.1089356942477453,2.634473203777123,2.968427696363194,54,-0.03987924157033577
224,0.06728775182536892,1.3961443469481678,0.04111276364853444,0.47061017328102817,1.112766783321192,2.6154783759514797,2.9371438506176424,55,-0.035838074671606907
225,0.03642736107382551,1.3665538359823874,0.044665394832184555,0.48090668044471274,1.122354126079397,2.6412872417884405,2.9769030927619426,54,-0.09581675431595948
226,0.05215395002681212,1.410659309858063,0.043289014042698346,0.46637705494618403,1.097605769235021,2.660560489104152,2.9996476794226834,55,-0.03318757041605777
227,0.02482439898471002,1.3872835540300932,0.04263093349650245,0.4855648335498706,1.1051749157749848,2.6151597539956795,2.926527303263147,53,-0.03066846440829548
228,0.03322310748514369,1.4021391350554262,0.04399236515818396,0.4764279243211252,1.1286261762798984,2.699990394625431,2.948347607978708,54,-0.037036561772440614
229,0.06223711103052061,1.3769765925954454,0.0454962546509052,0.4723452372388593,1.0849990131091425,2.595390583015483,2.975552402753569,55,-0.03237936579921305
230,0.06816899928247902,1.3574065235231263,0.0414857586753701,0.4784226163150147,1.116169369765681,2.6769809235420117,2.906921516749354,54,-0.07860309781186672
231,0.041792236818096865,1.3916960555303621,0.04314823669935201,0.46254049305405504,1.1444740967562912,2.446529655670527,2.958093805110233,55,-0.034716204459448154
232,0.01072832031851607,1.3704290585239995,0.046556228141873615,0.4579673894834534,1.1091335968556135,2.626618043061116,2.9411836291552502,53,-0.00816148635712639
233,0.07151101421857646,1.382847796842357,0.04594583404942576,0.48283536853867914,1.1174880244661056,2.6416370535198634,2.924391801250618,55,-0.03918031642818194
234,0.02780648158790978,1.3812473356788728,0.04590725226719011,0.3274371898976537,1.1234944327471927,2.647884888472444,2.9087241105698887,55,-0.04008120999734561
235,0.03248493594280639,1.362122772649234,0.04485366082272302,0.48249088407513907,1.1332714132805226,2.6375696781580498,2.893607934263689,54,-0.03823866193159742
236,0.07529557443067969,1.3884149585650198,0.042255630019294825,0.48958603195696265,1.1150117254014558,2.6087238925734906,2.934438492643369,55,-0.0347706336763154
237,0.0601376014553067,1.4004502749309578,0.04231473890705415,0.48957385051454316,1.099627653858393,2.6048074173418554,2.9801916588114556,55,-0.03456572948059813
238,0.044963232317925934,1.3906431295541544,0.043482298451338885,0.4946381392356064,1.1088561566262396,2.579709052590976,2.9470639237871676,54,-0.028074508535000972
239,0.06615340143273403,1.3519562105098422,0.04242332534394595,0.48684617332725266,1.0933448793220601,2.6191799471634445,2.963558182225887,55,-0.031182688837309885
240,0.03164011350507497,1.3755908725153663,0.04400452642115472,0.4697085516973461,1.1206913694087532,2.6056927993553405,2.9989647335024627,53,-0.03606350006134182
241,0.025358109891757484,1.4091282196261952,0.040749070371920715,0.4740118190872314,1.0774120026098455,2.629453793377716,2.863815935322486,54,-0.03324244434689513
242,0.08733398472806608,1.3856486384282551,0.042030869018292456,0.4828583584197384,1.116055275184933,2.488200153989964,2.923494063012193,55,-0.03769197342370153
243,0.0842071513623,1.3900345298722863,0.04165740028984477,0.4790447042402058,1.110951973509886,2.4951956077494963,2.9329546748015205,55,-0.03440785030568224
244,0.06459295580444013,1.3966937828596937,0.041464795740513635,0.4906216500021798,1.103279014206907,2.499662772515638,2.902164260732874,55,-0.03388485577301205
245,0.06285202223270912,1.391606127564737,0.042995200104481754,0.4850543460561444,1.1304884959630008,2.4660674713705277,2.927435492322175,55,-0.030392393828695886
246,0.0674277544566131,1.3867469088234818,0.041757934454594706,0.46685018608677664,1.121131874995681,2.526740703174198,2.931315349339535,55,-0.019820982813241725
247,0.06499845569160602,1.3719253482429168,0.04312377745017511,0.47619014399683485,1.1098353509304812,2.4821489245440347,2.9010432580942176,55,-0.031810521313298916
248,0.05222348340807175,1.4010720101180254,0.04444634607037668,0.4809279229500159,1.0907840339173962,2.5053828823735134,2.9490676405033334,54,-0.036766209916820294
249,0.08242038774858226,1.375786777785023,0.04269125236516954,0.47186315682229746,1.1020742799378982,2.4958876715254354,2.891702582079347,55,-0.0011505024169625837
250,0.10102824836346164,1.365088882888384,0.04090145168247345,0.4717309165152579,1.1022731907012495,2.484489554822916,2.8509089365702356,54,-0.005705230460857396
251,0.04827481101995121,1.3635305922461587,0.040320163287860984,0.46439454011853526,1.1055549653540901,2.4938806705148693,2.8525636651390958,54,-0.00018125355777652043
252,0.03939084887806054,1.352415474762497,0.04119847095739768,0.37916160479302785,1.1267334048150313,2.4826847821802938,2.8724788127898204,54,-0.024580846479721394
253,0.005439057965757612,1.369098025597396,0.04184974957832993,0.46931807584168145,1.101413590325349,2.5161576511390344,1.9607797976114993,53,-0.029317133429955386
254,0.14911452097044398,1.3600488637144277,0.042590364666334576,0.472535454338309,1.1154807064565808,2.473563478720105,2.8339537946812787,54,-0.03412403232399701
255,0.07609488476899898,1.3582455740437054,0.04258529088615715,0.4737819754052263,1.118676183462532,2.45103609350651,2.8173996611760748,55,-0.03465930239267441
256,0.053049991396541145,1.3416802137253947,0.04080358452305395,0.47265574289422163,1.1419861330280006,2.454103820761599,2.873927338443553,55,-0.006247999927373871
257,0.037510075042502075,1.357478308296361,0.04366638653316827,0.49687314189267545,1.1349321447060978,2.4283775840304256,2.8279151156353484,53,-0.03774143164627521
258,0.107693371895895,1.3605394940359865,0.04248519377113881,0.4768143916718128,1.122723511789034,2.4744024287702415,2.827885957080245,54,-0.034548949879504846
259,0.04701565859266479,1.3603000009638846,0.04252632864210667,0.4823665631750435,1.1229408066672537,2.4766628366422747,2.841483558946736,54,-0.0029391032896399633
260,0.011368389052556322,1.3480894914339165,0.04165236199046709,0.47689967406270367,1.132939285880626,2.4878318099632715,2.8053117110551855,39,-0.014757950890209755
261,0.031337697450357936,1.3639916157356935,0.04257212111665127,0.48911073935234606,1.1152045759296818,2.447175889025468,2.823906251105576,53,-0.05548039293922286
262,0.009301800645098814,1.405917346676136,0.04329543227534306,0.4858979074678897,1.148177430424321,2.513890730478598,2.849646419086559,54,-0.032130353982173815
263,0.045247967783986466,1.4146050955013671,0.04208991981766949,0.47398532418390743,1.1175495861951457,2.4925559220431186,2.858331749886843,55,-0.03466262417787915
264,0.0829762767009955,1.3955089979091242,0.04117800769570506,0.47774749075931683,1.1293064530225856,2.474710474393937,2.7960458305666163,54,-0.029604665540399616
265,0.06120127924444773,1.3728568078995904,0.040217121595131244,0.4784248254739243,1.1370603006843967,2.4720875739939983,2.783367741595309,53,-0.029887515900391435
266,0.08721042217888783,1.3888510725108487,0.04084169168379188,0.4717951773244794,1.1290593377409297,2.4566650224209754,2.8563438588080783,54,-0.007711069198834001
267,0.09497963879598662,1.3600860706183762,0.039521709636468345,0.47111846648130623,1.1287782399603001,2.4706092892649667,2.820264380264974,52,-0.009694530661471114
268,0.09208636342738254,1.3598909442159721,0.03926286076992103,0.47255574570551145,1.1425549265014732,2.457092411838426,2.8195196391257396,52,-0.010415516397937545
269,0.09661029661700857,1.3539785964295592,0.04035572366343301,0.4716434256424389,1.1482720990884758,2.460527600611237,2.8075158188831844,52,-0.012141673429762207
270,0.09681544533691448,1.3530483692808208,0.03832759728189588,0.471171910639019,1.1488957913794644,2.462195645034842,2.8091099823405883,52,-0.009667652463735923
271,0.06668720943991972,1.3512698576215427,0.03954383829763607,0.4708898183194464,1.1536194583085981,2.454632305228395,2.808815563871918,52,-0.008559833257723495
272,0.06868682572379307,1.340447001733016,0.04017258922121621,0.468544285479713,1.1545346259949365,2.467369527642766,2.7652526545773646,52,-0.010048326760789523
273,0.03531333388163261,1.3560339531374637,0.03786454543747296,0.47212772359871313,1.180895715686205,2.4323984868253032,2.8385288632164483,52,-0.012650265503958124
274,0.09741414309470256,1.3456779232619736,0.03991322437384279,0.46718365727587646,1.147751038011351,2.4620917043972192,2.7914976849709556,52,-0.007423499326952374
275,0.1371978126327585,1.3459526933326094,0.038125338411452346,0.4662602589770465,1.1438467751930967,2.4625760958405545,2.7873142928126877,52,-0.007967689668237061
276,0.07530258186335403,1.3446787922914767,0.03801244324566335,0.46606464492813715,1.151702084907272,2.458329048729098,2.787455215679828,51,-0.0068905347867306704
277,0.13896040498918324,1.346519861595647,0.038382868895629585,0.4669486794063528,1.1462768243011827,2.474467620531127,2.765360465474798,52,-0.006232798592203038
278,0.096004158184765,1.3371772454148516,0.03709704920779037,0.46402912270168717,1.1609248484360373,2.475750987745603,2.749964641218287,52,-0.006550287107481081
279,0.06027053773959359,1.3272084350890574,0.03682515747259755,0.4655542832931876,1.1746531007981402,2.4715270318603793,2.774929554789781,52,-0.005705060935139711
280,0.06027266743925926,1.3397961642849412,0.03858750872706056,0.46583876234223986,1.16564775889002,2.4645084983125383,2.7502637212627343,50,-0.007718982529332721
281,0.07812123197755959,1.3354238962699896,0.03826287631234486,0.4705127475049469,1.164724646144283,2.439306169547081,2.7963490337924677,51,-0.0046740413483423
282,0.11158402027850607,1.3415092224814256,0.039076095757703856,0.46849530334864875,1.1636811112580525,2.4811394792638586,2.7444990849957254,52,-0.009787718375224769
283,0.05770033686450561,1.3233867579060727,0.036973709123899,0.3975565145725483,1.15819207633885,2.4817250341713946,2.7612592283316224,52,-0.009728287640460576
284,0.04688047937044562,1.3465547426977729,0.037203097770881266,0.46308083891949997,1.1995101437455233,2.463271694943884,2.722518371095087,51,-0.012513039922921574
285,0.11050403747396403,1.336343785350802,0.03876775416163302,0.4675136830472597,1.1620560206105814,2.4776108457377317,2.8074907704708583,52,-0.00698539769158475
286,0.0794889272876395,1.3293642678685522,0.03903733763043108,0.45915662178801697,1.1611969519392098,2.4762500471910895,2.8034037119251414,52,-0.007147985478826312
287,0.061262484227465795,1.3339959233625074,0.039180399429518745,0.46741221986060427,1.1741898642891513,2.4856877186010182,2.738146606548009,52,-0.010141205543570668
288,0.06782851788624476,1.3453842493812689,0.03616170429076019,0.46418135118391035,1.161240464920894,2.462205374682365,2.779672282912043,51,-0.005624893838253778
289,0.06050405424702477,1.3382175664692189,0.038493435325288275,0.46848127982230164,1.1453498378400389,2.4758207082639307,2.823428226969645,50,-0.008579539805487906
290,0.092796969285635,1.3486317613725947,0.03921198743759747,0.4740770154222612,1.1497608942198287,2.4241338154507526,2.80666397965425,52,-0.011138441189397956
291,0.03445725410148639,1.35114770220979,0.03957112105521157,0.47292113847954553,1.1861954951750926,2.414472400313114,2.825251824251751,52,-0.01703232628782866
292,0.095685981792254,1.3450285946394411,0.03744584693842319,0.4629622843166571,1.1479960234146058,2.44214888743517,2.7613468657943376,52,-0.012759422632243844
293,0.04540384660330419,1.34568993330173,0.03938259060613682,0.45815916050866573,1.1711667399195336,2.43813670376822,2.7404696932134813,51,-0.01077129581243908
294,0.09347709478873421,1.3380525716862681,0.03763149784544396,0.460756304358284,1.1499060719066139,2.4200133018239063,2.75972132366498,52,-0.013336073836577936
295,0.06391793166494007,1.337645309881852,0.03749077084271103,0.46072277930924516,1.1531368260311132,2.418123182957459,2.7674588245705847,52,-0.014541281434316053
296,0.0866213741647399,1.328475763751671,0.038373693313161046,0.46424024075376386,1.1471944951426072,2.395150740565554,2.808525318400588,51,-0.012387384016554192
297,0.06099638551399544,1.319855772255873,0.038253215829339104,0.46408837896026844,1.1482080845980807,2.4277555329792024,2.8049802006795814,51,-0.01268724456720231
298,0.008204860780347094,1.3110569976460844,0.03630692005978603,0.45747772148834265,1.1600838159605147,2.406158153093724,2.7515313787800864,51,-0.01121929086379624
299,0.07092460693069308,1.3302797326703129,0.03515811491129126,0.4620614185209497,1.150705217810926,2.399816575773101,2.7804620666307933,52,-0.016116823634402228
300,0.04621144531407837,1.3396314663355204,0.03767780680099198,0.4666937549616225,1.1425505750786704,2.4470331523380695,2.821779992939947,50,-0.007354926211443269
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.446398788362281,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506485
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
0,-5.0,1.349816047538945,0.06827500072434707,0.44639878836228103,1.0993292420985183,2.293611184265462,1.9871934244034433,22,-0.013382385422506483
1,-5.0,1.4404460046972836,0.0597825402228616,0.3041168988591605,1.2849549260809972,2.699465584480253,2.0548069328139316,26,-0.08165954901465662
